ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,Vote_time,therm_sens,therm_pref,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
11,Female,20,1.65,52,2.5,1.5,7,1,5/24/2017 21:08,0.2,0,1,11.60909091,-0.006545455,0.122102788,11.60909091,-0.006545455,0.122102788,88.36363636,0.025454545,0.504524979,88.36363636,0.025454545,0.504524979,2.681818182,-0.001454545,0.493595344,2.681818182,-0.001454545,0.493595344,0,0,0,0,0,0,104.5315615,0.623775054,6.569360742,112.8098016,-0.215121668,12.72103626,97.96082474,0.308062552,14.96337888,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.92,0.138285714,0.26030751,29.7475,-0.159235294,0.887915161,30.61810345,-0.033773724,0.729430099,17.48333333,0.437142857,0.870876953,19.76125,-0.443323529,2.575028479,21.24724138,-0.048357686,1.621662341,NA,NA,NA,9.839832823,NA,1.089494583,9.1193423,0.018894786,0.551851543
11,Female,20,1.65,52,2.5,1.5,7,1,5/24/2017 22:05,0,0,1,11.40833333,0.000769231,0.028867513,11.40833333,0.000769231,0.028867513,89.5,0.008391608,0.522232968,89.5,0.008391608,0.522232968,1.741666667,0.000629371,0.622981589,1.741666667,0.000629371,0.622981589,0,0,0,0,0,0,97.02272727,0.259659049,8.765360266,99.96791444,-0.92436788,9.016057207,105.1560914,-0.155567887,12.85308445,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.12833333,0.066571429,0.132727792,29.286875,0.178338235,0.868498465,28.99508772,0.006326808,0.561993019,21.59166667,0.071142857,0.167739878,19.655625,0.436308824,2.206179107,17.30894737,0.084058854,2.270500798,NA,NA,NA,9.964558317,-0.137327019,1.496717492,9.964376423,-0.005385019,1.489305399
11,Female,20,1.65,52,2.5,1.5,7,1,5/24/2017 22:38,-0.7,1,-1,11.4,-1.24E-16,0,11.4,-1.24E-16,0,89.33333333,-0.08,0.816496581,89.33333333,-0.08,0.816496581,2.6,-0.032,0.513809303,2.6,-0.032,0.513809303,0,0,0,0,0,0,108.8538206,8.084600999,15.0332485,91.67591565,2.737691306,15.37968961,92.365521,0.076253509,12.54187529,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.93166667,-0.120285714,0.286036128,30.080625,-0.030926471,0.207154331,30.17515152,-0.011580882,0.191378571,19.89166667,-0.208857143,0.960654291,19.859375,-0.00125,0.557822777,20.53515152,-0.081875,1.00085314,9.031187463,NA,NA,9.031191874,-9.28E-07,5.87E-06,9.031191311,-3.07E-07,4.92E-06
11,Female,20,1.65,52,2.5,1.5,7,1,5/24/2017 23:00,0.2,0,1,11.34,-6.41E-14,0.054772256,11.34,-6.41E-14,0.054772256,89.2,0.02,0.447213595,89.2,0.02,0.447213595,1.58,0.02,0.408656335,1.58,0.02,0.408656335,0,0,0,0,0,0,90.14285714,-0.803757893,4.149239747,89.39955605,0.331085195,4.694933418,98.08560606,-1.680298203,15.32996507,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.52166667,0.096285714,0.183675438,29.9575,0.121941176,0.605469515,29.43909091,0.148492377,1.030260758,24.07333333,0.074285714,0.154747106,22.525625,0.352044118,1.794249959,20.62090909,0.517639752,3.564478068,9.031187463,NA,NA,9.031187463,NA,NA,9.031188543,-7.81E-08,1.25E-06
11,Female,20,1.65,52,2.5,1.5,7,1,5/25/2017 1:18,0.6,-1,1,11.30833333,-0.002167832,0.051492865,11.32592593,-0.00013431,0.06558959,90.25,0.042657343,0.866025404,89.37037037,0.015750916,1.181529262,1.625,6.99E-05,0.40028399,1.496296296,0.003479853,0.470254826,0,0,0,0,0,0,77.12624585,-2.550755759,5.05014939,78.00699301,-0.460898287,4.244450164,78.00699301,-0.460898287,4.244450164,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.45,-0.015428571,0.032863353,30.465,-0.002647059,0.026832816,30.6304918,-0.00507615,0.210494863,24.95833333,-0.036857143,0.082563107,25.0425,-0.021852941,0.132740348,24.95131148,0.010790058,0.515109941,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/25/2017 1:36,-0.4,1,1,11.225,-0.002,0.05,11.225,-0.002,0.05,91.75,0.06,0.5,91.75,0.06,0.5,1.875,0.102,0.694622199,1.875,0.102,0.694622199,0,0,0,0,0,0,121.5049834,0.566508988,5.835307054,100.5083241,3.671673012,18.31360113,98.2787037,2.751077747,17.54964124,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.33833333,-0.253428571,0.582732071,29.438125,-0.17025,0.942678586,29.54055556,-0.149917441,0.934328776,16.62333333,-0.726285714,1.939027248,21.66375,-0.752323529,4.187134064,22.01,-0.630980392,4.060227464,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/26/2017 14:01,0.2,0,1,12.8625,0.003089144,0.051754917,12.8625,0.003089144,0.051754917,80.75,-0.021985076,0.707106781,80.75,-0.021985076,0.707106781,1.6,0.00905079,0.472077475,1.6,0.00905079,0.472077475,176.5,0.686512076,22.62110266,176.5,0.686512076,22.62110266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.77666667,-0.016,0.036147845,29.83375,-0.016794118,0.113893225,29.71927273,0.018230159,0.423957783,23.61333333,-0.018285714,0.0665332,23.35,0.0505,0.25505555,22.92890909,0.024386003,0.533474539,6.547972587,NA,NA,6.547980223,-1.95E-06,1.08E-05,9.638225462,-0.075054815,2.046957466
11,Female,20,1.65,52,2.5,1.5,7,1,5/26/2017 15:05,-0.2,0,1,13.21538462,-0.001758242,0.128102523,13.21538462,-0.001758242,0.128102523,78.61538462,-0.012087912,0.869718493,78.61538462,-0.012087912,0.869718493,1.776923077,0.013296703,0.544906485,1.776923077,0.013296703,0.544906485,185.2307692,-1.06043956,23.39214201,185.2307692,-1.06043956,23.39214201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.98,-1.24E-15,0,28.9825,-0.007588235,0.079624117,29.40540984,-0.017629825,0.365857776,23.44666667,-8.70E-13,0.036147845,23.34625,0.010911765,0.09749359,23.95459016,-0.014279217,1.052623031,6.434653293,NA,NA,9.623068137,-0.189493353,0.812854018,9.621923702,0.068800832,0.814864966
11,Female,20,1.65,52,2.5,1.5,7,1,5/26/2017 15:36,0.2,0,1,13.33333333,0.006857143,0.081649658,13.33333333,0.006857143,0.081649658,77.5,-0.051428571,0.547722558,77.5,-0.051428571,0.547722558,1.7,0.013714286,0.346410162,1.7,0.013714286,0.346410162,154.3333333,0.777142857,13.603921,154.3333333,0.777142857,13.603921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.10833333,-0.039142857,0.079099094,28.9875,0.016676471,0.127357764,28.98451613,0.002774194,0.09319652,24.03,-0.100571429,0.194319325,23.725,0.044470588,0.332525688,23.61806452,0.019556452,0.275274643,9.368103063,NA,4.98E-06,9.368740312,-0.000136518,0.00127685,9.517149569,-0.008230481,0.306315708
11,Female,20,1.65,52,2.5,1.5,7,1,5/26/2017 16:02,0.2,0,1,13.425,0.009714286,0.125830574,13.425,0.009714286,0.125830574,76.25,0.051428571,0.5,76.25,0.051428571,0.5,2,-0.027428571,0.594418483,2,-0.027428571,0.594418483,169.75,0.817142857,10.78192933,169.75,0.817142857,10.78192933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.58,0.022285714,0.050199602,28.47625,0.024470588,0.124465524,28.51,-0.003364103,0.175727061,22.665,0.094571429,0.183493869,22.78125,-0.038088235,0.31011557,23.01115385,-0.04631453,0.413718039,NA,NA,NA,9.426956834,-0.051343479,1.043992442,9.426956834,-0.051343479,1.043992442
11,Female,20,1.65,52,2.5,1.5,7,1,5/26/2017 17:01,0.2,0,1,13.38181818,-0.008214748,0.17786614,13.38181818,-0.008214748,0.17786614,77.18181818,0.029495472,0.750757194,77.18181818,0.029495472,0.750757194,2.227272727,-0.000129366,0.533087064,2.227272727,-0.000129366,0.533087064,158.5454545,-0.998706339,19.9717983,158.5454545,-0.998706339,19.9717983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.34,3.71E-13,0.030983867,28.3975,-0.011647059,0.061481705,28.76711864,-0.011315605,0.251869225,23.28833333,-0.027142857,0.073869254,23.313125,-0.004720588,0.05095341,23.3379661,0.004302162,0.298292726,9.728033093,NA,1.534175781,9.728033093,NA,1.534175781,9.477251774,0.009423094,1.095223512
11,Female,20,1.65,52,2.5,1.5,7,1,5/26/2017 20:33,-0.6,1,-1,11.7,-0.014451613,0.272554058,12.50857143,-0.00875777,0.543610711,87.375,0.024,0.51754917,82.34285714,0.064213536,3.947768224,1.325,0.002425806,0.468279526,1.765714286,-0.005218131,0.424917194,13.625,-0.721806452,14.05029232,86.82857143,-0.798887641,50.96797479,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.42,-0.194,0.3170962,29.682,-0.046928571,0.346682234,32.251,-0.090674632,1.718757632,29.735,-0.189428571,0.370823408,29.9025,-0.036882353,0.262970214,30.10114754,-0.012462718,0.268800411,20.964,-0.989,1.655182769,21.74,-0.143928571,1.061232437,22.38016667,-0.029504029,0.855434257,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/26/2017 23:39,-0.4,1,1,11.02,-0.004756202,0.091893658,11.08484848,-0.001552893,0.112141685,86.2,0.012318221,0.421637021,88.21212121,-0.026388486,1.883440598,1.42,0.005508982,0.686051504,1.563636364,-0.002694497,0.633846483,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.706,0.113,0.179527157,29.86466667,-0.064607143,0.427966398,29.0485,0.093656849,2.190475395,28.02666667,-0.047428571,0.148279016,28.089375,0.002426471,0.181382423,27.79311475,0.016735061,0.382284977,20.678,-0.019,0.073280284,20.72733333,0.010392857,0.242500859,19.12733333,0.106814115,2.202165242,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 0:00,-0.4,1,1,10.85,-0.008,0.057735027,10.85,-0.008,0.057735027,86.5,0.08,0.577350269,86.5,0.08,0.577350269,1.2,-0.096,0.761577311,1.2,-0.096,0.761577311,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.468,-0.164,0.281193883,29.59733333,-0.030857143,0.194952986,29.68857143,-0.030753247,0.223232742,28.41,-0.029142857,0.070142712,28.128125,0.049602941,0.269647146,28.04,0.041402597,0.284464409,22.044,-0.099,0.208877955,21.94266667,0.006607143,0.160199281,21.7652381,0.043779221,0.380652322,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 1:00,0.2,0,1,10.65,-0.003601533,0.084983659,10.65,-0.003601533,0.084983659,88.9,0.023754789,0.567646212,88.9,0.023754789,0.567646212,0.64,-0.007203065,0.330655914,0.64,-0.007203065,0.330655914,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.92,0.086,0.153622915,29.186,0.147571429,0.66833268,28.385,0.015285913,0.621366728,28.61,-2.49E-15,0,28.738125,-0.021455882,0.135263631,28.4475,0.013793554,0.289333688,22.378,-0.032,0.057619441,22.65333333,-0.041464286,0.22337242,21.89383333,0.038997777,0.78605665,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 17:13,0.2,0,1,15.35,-0.001958042,0.1,14.1816092,0.008496341,1.257399377,75.5,-0.005594406,0.522232968,77.50574713,-0.017294483,2.773938361,1.55,-0.002377622,0.365563078,1.524137931,0.001252011,0.479574792,614,-2.725874126,49.18979939,746.2528736,0.412945552,226.0626183,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.395,-0.038571429,0.085029407,33.35,0.018058824,0.152926998,31.91966667,0.06140286,2.023637409,32.34166667,0.013428571,0.04833908,32.411875,-0.014720588,0.08471275,31.305,0.053334615,1.811280566,22.49666667,-0.004571429,0.167411668,22.533125,0.003455882,0.136661077,22.90409836,-0.035672545,1.903721248,NA,NA,NA,NA,NA,NA,9.883454122,-0.00463667,2.926016817
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 18:06,-0.3,0,-1,15.02,-0.016663337,0.335989418,15.02,-0.016663337,0.335989418,76.8,0.062737263,1.229272594,76.8,0.062737263,1.229272594,1.54,0.012227772,0.435124503,1.54,0.012227772,0.435124503,370.8,-5.915284715,141.7962545,370.8,-5.915284715,141.7962545,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.92833333,0.062,0.131059783,32.083125,-0.047426471,0.348859451,32.88716981,-0.034791163,0.601687938,31.95833333,-0.056285714,0.121723731,32.1325,-0.033,0.170665365,32.27792453,-0.006850508,0.169335335,22.56833333,-0.086571429,0.209037477,22.57875,0.014764706,0.24910172,22.41849057,-0.000606354,0.390824554,NA,NA,NA,NA,NA,NA,2.352785052,2.02E-06,5.86E-06
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 20:03,0.3,-1,1,13.47,-0.010900322,0.211081869,13.68421053,-0.0082,0.283359132,83.4,0.032797428,0.699205899,82.52631579,0.03175,1.123902974,0.65,-0.00562701,0.263523138,0.973684211,-0.011925,0.474742158,30.3,-0.522829582,9.798525966,45.57894737,-0.533,21.13794847,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.26,0.154857143,0.297119505,30.394375,0.168220588,0.806498347,28.48295082,0.027692226,2.274689242,30.62666667,0.053714286,0.142781885,30.476875,0.035132353,0.193243154,29.1247541,0.031917504,1.423697775,22.955,-0.527142857,1.059089231,23.419375,-0.075455882,0.80223412,21.14688525,0.034879958,3.219930921,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 21:17,0.3,-1,1,12.34,-0.011590909,0.206559112,12.45,-0.014621633,0.320510956,87.7,0.065151515,1.159501809,87.25,0.069003848,1.484771179,0.24,-0.001363636,0.206559112,0.266666667,-0.002736212,0.196946386,0,0,0,1.666666667,-0.125865755,3.915780041,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.20833333,0.13,0.280956699,32.069375,0.014426471,0.247695209,31.90098361,0.027454257,0.756041676,31.855,0.116857143,0.235605603,31.69625,0.022382353,0.202677905,31.1195082,0.039218932,0.796070404,24.2,0.170857143,0.3575472,24.211875,-0.03275,0.457532786,23.42737705,0.0650899,1.472924417,NA,NA,NA,NA,NA,NA,9.657343175,-0.07807962,0.965872622
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 22:32,-0.5,1,-1,11.74,-0.002427536,0.051639778,11.78461538,-0.003932373,0.098709623,90.6,0.024275362,0.516397779,90.46153846,0.019474014,0.518874522,0.92,-0.002753623,0.329309041,0.776923077,0.006881653,0.447500179,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.48833333,-0.203142857,0.38953391,30.8975,-0.257823529,1.245437005,31.40786885,-0.018976732,1.067313004,28.44166667,-0.094,0.182034795,29.494375,-0.226808824,1.114569984,30.69327869,-0.039005817,1.25942278,16.72833333,0.196285714,0.409703145,17.924375,-0.375191176,2.443963908,20.64704918,-0.060307245,3.277107131,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/27/2017 23:00,-0.5,1,-1,11.6,-0.005714286,0.063245553,11.6,-0.005714286,0.063245553,91,-1.99E-15,0,91,-1.99E-15,0,0.266666667,-0.004571429,0.206559112,0.266666667,-0.004571429,0.206559112,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.63666667,-0.067428571,0.128166558,26.829375,-0.053720588,0.299231655,27.46928571,-0.095675972,0.81779708,29.37833333,0.052857143,0.100879466,29.045625,0.071455882,0.346544249,28.70714286,0.057181171,0.498359213,20.93666667,0.065714286,0.155391977,19.844375,0.253838235,1.299953685,18.40214286,0.216945813,1.98404629,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 2:00,0.2,0,1,10.97777778,-0.004,0.083333333,11.15517241,-0.002836474,0.152564288,92,0,0,91.86206897,0.006314191,0.580894503,0.666666667,-0.008691589,0.339116499,0.775862069,-0.000785702,0.397002314,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.55166667,0.089428571,0.175204642,32.33125,0.051323529,0.267802788,31.88081967,0.004913273,0.445897204,31.73,0,0,31.708125,-4.41E-05,0.050361195,31.50016393,0.020660497,0.476005924,25.365,0.023142857,0.053944416,25.414375,-0.001191176,0.085398575,24.63131148,0.035021682,0.932252604,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 10:00,0.2,0,1,10.85,0.003937601,0.090453403,10.54133333,-7.19E-05,0.247196898,96.16666667,-0.010543303,0.389249472,95.25333333,0.0090695,1.45280096,0.675,-0.007132867,0.364629326,0.716,0.000137382,0.366517578,82.16666667,0.542011834,12.02144548,25.08,0.18750648,31.23873202,117.2848101,-7.31605025,26.92832945,112.9197995,2.702305007,33.45699383,112.9197995,2.702305007,33.45699383,29.75166667,-0.184285714,0.604530121,30.758125,-0.11275,0.9621796,30.3195082,-0.021571126,1.179896078,30.058,0.037,0.119874935,30.49466667,-0.071214286,0.346242414,31.6385,-0.052245902,0.975282358,17.18,0.728,1.584247455,19.03625,-0.234235294,1.763669943,20.9257377,-0.066742993,1.673436045,9.51403681,NA,0.619468795,9.657356845,-0.012288211,0.656980305,9.657356845,-0.012288211,0.656980305
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 13:01,0.3,0,1,12.52727273,0.013492286,0.261116484,11.83529412,0.011357603,0.591291526,90.45454545,-0.038429173,0.820199532,92.73529412,-0.037844719,1.989500067,0.872727273,0.004558205,0.349545159,0.823529412,0.001907394,0.347335157,265.6363636,1.957363254,37.17599421,207.9705882,0.972621829,52.76677404,96.90697674,1.910558624,4.543638538,95.53013393,0.315474806,4.3412001,100.4855769,-0.192857284,11.39591767,33.402,-0.032,0.077588659,33.482,-0.001392857,0.114030071,32.61733333,0.022837455,0.808381657,31.26,0.015428571,0.032863353,31.10125,0.029617647,0.144123789,30.80377049,0.009702803,0.260013871,24.27166667,0.044285714,0.091305349,24.11,0.037558824,0.185004504,23.18688525,0.016727657,1.127987206,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 14:48,0.3,0,-1,15.82,0.030649351,0.524510354,14.85789474,0.035076373,1.149065219,78.2,-0.123076923,2.097617696,81.84210526,-0.133645246,4.374968672,0.96,0.002637363,0.47187569,1.021052632,-0.001354066,0.400803287,892.3,-1.066733267,17.98795894,726.7894737,5.576537773,213.9248515,87.77076412,0.679245781,4.734688559,91.12763596,-0.318705749,5.216035304,88.4740113,-0.111456949,9.019313193,34.204,-0.019,0.055045436,34.18266667,0.013107143,0.147089218,34.21516667,0.00978244,0.378894429,32.47,-0.029142857,0.058991525,32.47625,0.000264706,0.051234754,32.03655738,0.021528821,0.409079802,27.48666667,-0.164,0.307224131,27.89125,-0.059117647,0.398210581,26.58016393,0.098813855,2.225698761,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 16:03,0.3,0,-1,15.56363636,0.004369427,0.220330331,15.76428571,-0.01006402,0.455069129,79.27272727,-0.017707006,1.009049958,78.5,0.036927017,1.786703023,1.163636364,-0.004318471,0.395658255,1.228571429,-0.006074264,0.387156441,781.7272727,-1.930063694,36.50230379,796.4285714,-1.874007682,43.45415672,83.40863787,-3.008488262,7.497274514,82.02885683,0.167607807,6.432318549,81.20345116,0.022624418,5.428833901,34.304,-9.42E-13,0.032863353,34.15,0.052035714,0.304419823,33.8975,0.000205891,0.359583681,31.97,0.046285714,0.088317609,31.94625,-0.002382353,0.107323499,32.14770492,-0.006091486,0.191166537,26.82166667,0.392857143,0.746523052,26.429375,0.061955882,0.551947688,26.58803279,-0.004657853,0.577292011,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 17:55,0.3,0,1,16.36153846,-0.038351648,0.758879065,16.54285714,-0.012401505,0.703257726,75.15384615,0.138461538,2.73392739,74.80952381,0.033741033,2.50237982,0.953846154,-0.008571429,0.364269554,0.971428571,-0.001644126,0.37032804,461.6923077,-4.81978022,104.8017053,533.8571429,-3.759473127,126.4330992,94.33333333,-7.900113824,14.02505453,105.6111869,-1.702483223,19.11820393,103.5733929,0.237269003,17.22983223,23.182,0.057,0.132174128,23.52133333,-0.068285714,0.334853202,25.14183333,-0.072886635,1.325028291,29.03666667,0.136571429,0.287170101,29.0075,0.004,0.185885269,29.55377049,-0.024989424,0.47298754,17.26166667,0.853428571,1.690756241,16.25875,0.185352941,1.276442321,16.31245902,-0.006522475,0.821917789,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 18:28,0.5,-1,-1,14.95,-0.022285714,0.216794834,14.95,-0.022285714,0.216794834,79.66666667,0.08,0.816496581,79.66666667,0.08,0.816496581,0.716666667,-0.004,0.376386326,0.716666667,-0.004,0.376386326,149.1666667,-11.09142857,109.9734817,149.1666667,-11.09142857,109.9734817,100.2657807,1.258031726,5.211121933,95.4672586,0.87756447,5.976089778,92.34494949,0.392080825,6.713489753,27.034,0.039,0.06503845,26.94266667,0.015714286,0.082242383,26.27060606,0.073462567,0.777877478,31.47,-0.008571429,0.024494897,31.515625,-0.009661765,0.056800088,31.03,0.060798797,0.694262198,26.85166667,0.004857143,0.062742861,27.099375,-0.076161765,0.461612662,26.59181818,0.099438503,1.832497365,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/28/2017 23:21,-0.3,0,1,10.73636364,-0.007052632,0.128629136,12.12653061,-0.014421292,1.363936629,93.18181818,0.01518797,0.404519917,88.7755102,0.047326661,4.478026473,1.372727273,-0.02237594,0.551526806,1.324489796,-2.47E-05,0.467052197,0,0,0,14.36734694,-0.206868062,22.68139278,88.8538206,0.03807177,4.822712966,83.76914539,0.617494727,6.775444409,91.05081922,-0.48918033,12.31053862,32.566,-0.006,0.032863353,32.592,0.004178571,0.0997998,30.65316667,0.108652126,2.02695772,29.46333333,-0.046857143,0.093950341,29.59625,-0.025147059,0.126115027,29.50377049,0.008374934,0.203282758,21.44666667,-0.008,0.036147845,21.31375,0.024323529,0.128523668,20.40065574,0.057985722,1.180883665,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/29/2017 0:06,0.2,0,1,10.7,0.004794521,0.081649658,10.7,0.004794521,0.081649658,94,6.18E-16,0,94,6.18E-16,0,0.685714286,0.000684932,0.267261242,0.685714286,0.000684932,0.267261242,0,0,0,0,0,0,106.3255814,2.754817276,9.325251207,99.79134295,0.380559664,10.77294824,93.78333333,0.359031508,9.283247131,32.268,-0.088,0.149566039,32.15133333,0.024214286,0.160573377,32.24711111,-0.001990777,0.152100777,28.005,-0.040285714,0.077653075,28.151875,-0.031897059,0.154454686,28.55022222,-0.027880105,0.367333691,21.17333333,-0.253142857,0.494516599,21.540625,-0.070367647,0.413980173,21.784,-0.009583663,0.349983116,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/29/2017 15:15,0.3,0,-1,13.24166667,0.023706294,0.437884031,11.15053763,0.009359852,1.398883379,85,-0.085314685,1.59544807,93.50537634,-0.03374254,5.247408586,1.475,0.007622378,0.307851794,1.477419355,0.000295926,0.544563853,650.8333333,9.044755245,230.0050724,232.6774194,1.259855717,213.9473808,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.104,0.294,0.470988323,26.06466667,0.405428571,1.831080347,24.11333333,0.032936927,1.590176055,30.14166667,0.054571429,0.116002874,29.6525,0.114117647,0.572392639,28.10819672,0.05825119,1.107309815,20.26666667,-0.008,0.074744008,18.42625,0.356,1.799399437,16.25311475,0.047702274,1.709541401,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/29/2017 15:57,0.4,-1,-1,14.61428571,0.023032787,0.328778403,14.61428571,0.023032787,0.328778403,80.42857143,-0.100819672,1.397276262,80.42857143,-0.100819672,1.397276262,1.514285714,-0.002213115,0.437525509,1.514285714,-0.002213115,0.437525509,785.5714286,-2.366393443,28.55320848,785.5714286,-2.366393443,28.55320848,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.97,0.018,0.042426407,32.60733333,0.094571429,0.468911607,31.46571429,0.098731059,1.301194841,31.80166667,-0.01,0.02857738,31.905625,-0.021367647,0.106831253,31.525,0.030416498,0.418739397,24.135,0.054,0.102907726,24.36,-0.048588235,0.296535552,23.59452381,0.072145693,1.108094833,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Female,20,1.65,52,2.5,1.5,7,1,5/29/2017 16:38,0.5,0,-1,14.875,0.006190476,0.116496475,14.875,0.006190476,0.116496475,78.875,-0.035714286,0.640869944,78.875,-0.035714286,0.640869944,1.6,-0.014285714,0.346410162,1.6,-0.014285714,0.346410162,693.5,-2.442857143,29.93803124,693.5,-2.442857143,29.93803124,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.792,-0.012,0.026832816,34.008,-0.045928571,0.210685955,33.87121951,0.015468641,0.322251417,33.14,0.006857143,0.030983867,33.01125,0.032029412,0.167883888,32.47512195,0.040151568,0.488907568,25.79,-0.112571429,0.214569336,25.75,0.020382353,0.245003401,25.06463415,0.046515679,0.608005335,NA,NA,NA,NA,NA,NA,NA,NA,NA
